C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_46_611.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_46_611.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_46_611.jpg, -0.02261338, 1, 0, 30.19051
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_46_712.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_46_712.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_46_712.jpg, 0, 1, 0, 30.1902
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_46_817.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_46_817.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_46_817.jpg, 0, 1, 0, 30.1903
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_46_918.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_46_918.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_46_918.jpg, 0, 1, 0, 30.19032
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_47_023.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_47_023.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_47_023.jpg, 0, 1, 0, 30.19029
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_47_127.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_47_127.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_47_127.jpg, 0, 1, 0, 30.19022
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_47_228.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_47_228.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_47_228.jpg, 0, 1, 0, 30.1903
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_47_330.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_47_330.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_47_330.jpg, -0.0456219, 1, 0, 30.18982
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_47_430.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_47_430.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_47_430.jpg, -0.03581817, 1, 0, 30.19067
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_47_531.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_47_531.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_47_531.jpg, 0, 1, 0, 30.19022
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_47_634.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_47_634.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_47_634.jpg, 0, 1, 0, 30.19031
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_47_735.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_47_735.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_47_735.jpg, -0.0949983, 1, 0, 30.18884
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_47_837.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_47_837.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_47_837.jpg, 0, 1, 0, 30.19017
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_47_936.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_47_936.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_47_936.jpg, 0, 1, 0, 30.19026
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_48_037.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_48_037.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_48_037.jpg, 0, 1, 0, 30.19026
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_48_141.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_48_141.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_48_141.jpg, 0, 1, 0, 30.19032
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_48_244.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_48_244.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_48_244.jpg, -0.235758, 1, 0, 30.17568
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_48_345.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_48_345.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_48_345.jpg, 0, 1, 0, 30.18937
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_48_447.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_48_447.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_48_447.jpg, 0, 1, 0, 30.19025
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_48_550.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_48_550.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_48_550.jpg, 0, 1, 0, 30.1903
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_48_653.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_48_653.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_48_653.jpg, 0, 1, 0, 30.19031
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_48_755.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_48_755.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_48_755.jpg, 0, 1, 0, 30.19031
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_48_857.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_48_857.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_48_857.jpg, 0, 1, 0, 30.1903
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_48_960.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_48_960.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_48_960.jpg, 0, 1, 0, 30.19031
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_49_060.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_49_060.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_49_060.jpg, 0, 1, 0, 30.19026
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_49_160.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_49_160.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_49_160.jpg, 0, 1, 0, 30.19031
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_49_260.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_49_260.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_49_260.jpg, -0.0162489, 1, 0, 30.19022
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_49_361.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_49_361.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_49_361.jpg, -0.1975176, 1, 0, 30.18003
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_49_467.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_49_467.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_49_467.jpg, 0, 1, 0, 30.18987
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_49_569.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_49_569.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_49_569.jpg, 0, 1, 0, 30.19007
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_49_670.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_49_670.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_49_670.jpg, 0, 1, 0, 30.19031
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_49_773.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_49_773.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_49_773.jpg, 0, 1, 0, 30.19044
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_49_876.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_49_876.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_49_876.jpg, 0, 1, 0, 30.19031
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_49_980.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_49_980.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_49_980.jpg, 0, 1, 0, 30.19032
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_50_083.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_50_083.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_50_083.jpg, 0, 1, 0, 30.19027
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_50_185.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_50_185.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_50_185.jpg, 0, 1, 0, 30.19033
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_50_287.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_50_287.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_50_287.jpg, 0, 1, 0, 30.19029
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_50_387.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_50_387.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_50_387.jpg, 0, 1, 0, 30.19034
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_50_488.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_50_488.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_50_488.jpg, 0, 1, 0, 30.19032
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_50_591.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_50_591.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_50_591.jpg, 0, 1, 0, 30.19033
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_50_694.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_50_694.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_50_694.jpg, 0, 1, 0, 30.19023
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_50_799.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_50_799.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_50_799.jpg, -0.1792911, 1, 0, 30.18117
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_50_901.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_50_901.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_50_901.jpg, 0, 1, 0, 30.18994
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_51_005.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_51_005.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_51_005.jpg, -0.1540254, 1, 0, 30.18569
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_51_107.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_51_107.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_51_107.jpg, -0.06580561, 1, 0, 30.19102
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_51_208.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_51_208.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_51_208.jpg, -0.118674, 1, 0, 30.18934
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_51_310.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_51_310.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_51_310.jpg, -0.06019077, 1, 0, 30.19087
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_51_411.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_51_411.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_51_411.jpg, 0, 1, 0, 30.19007
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_51_513.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_51_513.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_51_513.jpg, 0, 1, 0, 30.19032
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_51_613.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_51_613.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_51_613.jpg, 0, 1, 0, 30.19034
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_51_715.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_51_715.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_51_715.jpg, -0.2245731, 1, 0, 30.17767
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_51_816.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_51_816.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_51_816.jpg, 0, 1, 0, 30.18964
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_51_919.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_51_919.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_51_919.jpg, 0, 1, 0, 30.19029
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_52_020.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_52_020.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_52_020.jpg, 0, 1, 0, 30.19029
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_52_122.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_52_122.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_52_122.jpg, 0, 1, 0, 30.19031
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_52_225.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_52_225.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_52_225.jpg, 0, 1, 0, 30.19031
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_52_328.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_52_328.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_52_328.jpg, 0, 1, 0, 30.19032
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_52_429.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_52_429.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_52_429.jpg, 0, 1, 0, 30.19028
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_52_533.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_52_533.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_52_533.jpg, 0, 1, 0, 30.19029
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_52_636.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_52_636.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_52_636.jpg, 0, 1, 0, 30.1903
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_52_739.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_52_739.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_52_739.jpg, 0, 1, 0, 30.19033
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_52_841.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_52_841.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_52_841.jpg, -0.1248429, 1, 0, 30.1861
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_52_943.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_52_943.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_52_943.jpg, -0.1439712, 1, 0, 30.18859
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_53_044.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_53_044.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_53_044.jpg, 0, 1, 0, 30.18977
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_53_145.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_53_145.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_53_145.jpg, 0, 1, 0, 30.1902
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_53_246.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_53_246.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_53_246.jpg, -0.330741, 1, 0, 30.16637
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_53_348.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_53_348.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_53_348.jpg, -0.02676331, 1, 0, 30.19018
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_53_450.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_53_450.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_53_450.jpg, 0, 1, 0, 30.18993
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_53_553.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_53_553.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_53_553.jpg, -0.0552579, 1, 0, 30.18996
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_53_656.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_53_656.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_53_656.jpg, -0.07679132, 1, 0, 30.1909
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_53_760.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_53_760.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_53_760.jpg, 0, 1, 0, 30.19013
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_53_861.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_53_861.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_53_861.jpg, 0, 1, 0, 30.19022
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_53_962.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_53_962.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_53_962.jpg, -0.2096211, 1, 0, 30.17927
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_54_065.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_54_065.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_54_065.jpg, -0.229276, 1, 0, 30.18617
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_54_169.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_54_169.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_54_169.jpg, 0, 1, 0, 30.18937
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_54_271.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_54_271.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_54_271.jpg, 0, 1, 0, 30.19018
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_54_374.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_54_374.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_54_374.jpg, 0, 1, 0, 30.19027
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_54_478.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_54_478.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_54_478.jpg, 0, 1, 0, 30.19075
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_54_581.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_54_581.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_54_581.jpg, -0.1707987, 1, 0, 30.18251
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_54_685.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_54_685.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_54_685.jpg, -0.1068204, 1, 0, 30.19043
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_54_789.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_54_789.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_54_789.jpg, -0.1336734, 1, 0, 30.18838
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_54_891.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_54_891.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_54_891.jpg, -0.2440254, 1, 0, 30.18332
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_54_993.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_54_993.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_54_993.jpg, 0, 1, 0, 30.18835
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_55_093.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_55_093.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_55_093.jpg, -0.3015903, 1, 0, 30.1742
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_55_195.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_55_195.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_55_195.jpg, -0.003761708, 1, 0, 30.18928
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_55_297.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_55_297.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_55_297.jpg, 0, 1, 0, 30.18997
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_55_400.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_55_400.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_55_400.jpg, 0, 1, 0, 30.19029
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_55_502.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_55_502.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_55_502.jpg, 0, 1, 0, 30.1903
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_55_604.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_55_604.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_55_604.jpg, 0, 1, 0, 30.19033
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_55_707.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_55_707.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_55_707.jpg, -0.2512818, 1, 0, 30.17424
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_55_808.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_55_808.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_55_808.jpg, 0, 1, 0, 30.18948
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_55_912.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_55_912.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_55_912.jpg, 0, 1, 0, 30.19023
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_56_014.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_56_014.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_56_014.jpg, -0.07534619, 1, 0, 30.18923
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_56_117.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_56_117.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_56_117.jpg, 0, 1, 0, 30.19019
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_56_218.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_56_218.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_56_218.jpg, -0.149004, 1, 0, 30.18534
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_56_319.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_56_319.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_56_319.jpg, -0.08989022, 1, 0, 30.19027
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_56_420.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_56_420.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_56_420.jpg, -0.0644628, 1, 0, 30.18999
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_56_521.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_56_521.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_56_521.jpg, -0.2011134, 1, 0, 30.18412
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_56_624.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_56_624.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_56_624.jpg, 0, 1, 0, 30.18944
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_56_725.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_56_725.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_56_725.jpg, -0.2899647, 1, 0, 30.17459
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_56_827.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_56_827.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_56_827.jpg, -0.1512199, 1, 0, 30.19195
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_56_930.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_56_930.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_56_930.jpg, -0.1237137, 1, 0, 30.19063
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_57_035.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_57_035.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_57_035.jpg, -0.1000029, 1, 0, 30.19145
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_57_137.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_57_137.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_57_137.jpg, 0, 1, 0, 30.1898
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_57_237.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_57_237.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_57_237.jpg, -0.2154285, 1, 0, 30.181
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_57_341.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_57_341.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_57_341.jpg, -0.05178121, 1, 0, 30.19123
C:\Users\bolts\Data\IMG\center_2024_06_16_18_09_57_444.jpg, C:\Users\bolts\Data\IMG\left_2024_06_16_18_09_57_444.jpg, C:\Users\bolts\Data\IMG\right_2024_06_16_18_09_57_444.jpg, 0, 1, 0, 30.18996
